0.982005947873477,0,4.82506150746031e-34,0.0179940521265232
0.967924335629251,0.00212666245311544,0.00742869516249849,0.0225203067551348
0.970697760685544,0.00327392442839722,0.00626468249146425,0.0197636323945949
0.969606046907161,0.00285718725555365,0.0110090115105096,0.0165277543267755
0.971025572550512,0.00304093089235047,0.0100359433949197,0.0158975531622179
0.969855631796356,0.00404854027739022,0.009839906070704,0.0162559218555496
0.966142983819153,0.00543595112016996,0.0108559874472942,0.0175650776133828
0.956433901229334,0.00761078132851738,0.0156704349686747,0.0202848824734738
0.943972386045167,0.00943305053426632,0.0231018335600609,0.0234927298605053
0.931400946805657,0.0106229213945609,0.0310956728872722,0.0268804589125095
0.920757560761665,0.0114651540908754,0.0379027569968583,0.0298745281506015
0.91313794468706,0.0119758578821206,0.0426116122414576,0.0322745851893615
0.908690219290478,0.0122619474067237,0.0451059087307768,0.033941924572022
0.90641100029701,0.0124025421630954,0.046113979412398,0.0350724781274967
0.905369814511829,0.0124625453992514,0.0463348183506932,0.0358328217382265
0.904893989277826,0.012470289888995,0.0463050433623847,0.0363306774707942
0.904615189854346,0.012464156570457,0.0463102915187749,0.0366103620564219
0.904297793663042,0.0124696137124097,0.0464501882428429,0.0367824043817052
0.903908659067815,0.0125083011255019,0.0467138867705364,0.036869153036147
0.903459887616753,0.0125854672487787,0.0470504763931022,0.0369041687413664
0.902984894916626,0.0126926364179192,0.0474140005484858,0.0369084681169689
0.902512562067267,0.0128319025365245,0.047758991811808,0.0368965435844005
0.902068606753483,0.0129899262085106,0.0480675855009614,0.0368738815370449
0.901681198145976,0.0131423484288219,0.0483299175582144,0.036846535866988
