-0.00930200756892578,-0.0263998767988281,0.00786878883821863
-0.0137792950745155,-0.0311207975170451,0.00357073551773633
-0.0103245295436966,-0.0280513100344623,0.00740754482940045
-0.0128155960408534,-0.0307128422293095,0.00511033023247611
-0.00789635926500315,-0.0260422898669927,0.0102861093852894
-0.00434818466304192,-0.0225228153504085,0.0139066063415266
-0.007019967222129,-0.0251615691358907,0.011168975723108
-0.00897790099757743,-0.0266575520120101,0.00879677086965236
-0.00597846452306176,-0.0236669098195452,0.011693607381942
-0.00441962610548618,-0.0221064654545115,0.0132695001694016
-0.00437853112458737,-0.0220367315282845,0.0133358072819736
-0.00579433509283803,-0.0234008774666457,0.0118885226581754
-0.0095277391143239,-0.0270741900078533,0.00804388395591851
-0.00481436163471237,-0.022558510863347,0.0129215283446583
-0.00324687976205492,-0.0211540739653552,0.0146040992080594
0.0012302241131536,-0.0166539319450375,0.019074788249951
-0.00992779738640868,-0.0280616055374276,0.00819989804316003
-0.00437174476490851,-0.023272487918103,0.0144355668357508
-0.00954765686399786,-0.0285058679884635,0.00939335479000253
-0.00879273584124494,-0.0275506659512162,0.00994665705887691
-0.00447862114739073,-0.0233834156077042,0.0144465334660537
-0.00894447040863552,-0.0277754081949971,0.00990514967962427
-0.0111550254569869,-0.029873301325191,0.00757266219604512
-0.0123376571111849,-0.0309424050483982,0.0062668042485681
