0,0,0,0,0
-1.25414451634568,-1.68808372907557,-0.842593041443968,-1.95944744116469,-0.57375785485718
-2.13399810121273,-2.81133783656278,-1.49249236946896,-3.25597712635045,-1.07060021754163
-2.56558918395462,-3.42243573507857,-1.74217085501009,-4.00569363198295,-1.21228429441472
-2.21345234694337,-3.21451409810594,-1.24996137879373,-3.87587929431438,-0.609857548228079
-1.79528619302054,-2.90145082270784,-0.715548658953056,-3.60944256043972,-0.0268200628938581
-1.1702260249239,-2.31592761162575,-0.0505241755177178,-3.08009663073212,0.685561682070989
-0.516022480621977,-1.63333601470342,0.563547083518558,-2.41377500804553,1.2890683779092
0.00520915375958921,-1.02067512827114,1.02405060158652,-1.75163575271487,1.7139603902555
0.352354209698462,-0.551324621074555,1.24703944108197,-1.20727765998334,1.87994620410909
0.548381942217055,-0.201231134054284,1.30591488136176,-0.770689597418844,1.86407326288529
0.62248234748029,0.0113881112788272,1.24473266971721,-0.454900008556825,1.72792352697093
0.59272076806262,0.101012206036531,1.12706723567423,-0.252822773520607,1.56275202946605
0.51672006748334,0.105081152370304,0.993944065630491,-0.181823093477661,1.38647846299472
0.430280109853587,0.0628498737771695,0.872614121520706,-0.202237468928761,1.24215060410937
0.346802574177021,0.00276392696520345,0.761082878594407,-0.234177164696512,1.11989552980472
0.272397578212084,-0.0435096423948709,0.672820919584571,-0.269170622663863,0.995044590153296
0.212506497866702,-0.0781484342930725,0.585195329283316,-0.288817756595511,0.898607113311628
0.16393999767265,-0.0967272793174696,0.506043857429633,-0.292343712749165,0.809236818854024
0.127752728845524,-0.111651792698,0.434147719899569,-0.290056977616291,0.727352484430558
0.0963581851470577,-0.120241442194858,0.366434479170261,-0.296436583596472,0.627621245819602
0.0651919451697617,-0.126105389827888,0.30624432058171,-0.295029849746271,0.540318769149944
0.0391014866795306,-0.13432798908701,0.249143847637773,-0.29195914559093,0.465488889673809
0.0165896111111041,-0.138463063706286,0.197955005023892,-0.288632578050985,0.394486793552059
