0.222689906718969,0.222853212905176,0.554456880375855,0
0.335892787649108,0.385443015981205,0.266495267307709,0.0121689290619785
0.360520435545126,0.407211385515674,0.203070179063817,0.0291979998753838
0.389454943360953,0.4046926552268,0.162544284474877,0.0433081169373701
0.413580020656154,0.399704684858946,0.1381919487181,0.0485233457667998
0.432616589979419,0.394295093889246,0.122636924695787,0.0504513914355478
0.449037137714493,0.387398737175208,0.113751898883065,0.0498122262272331
0.462000664070618,0.380625336427663,0.109096287281344,0.0482777122203755
0.470299595255575,0.375299669087384,0.107212224694591,0.0471885109624505
0.474902809459398,0.371362836185679,0.106861988011585,0.0468723663433381
0.476695105916714,0.368917254684969,0.107203903838779,0.0471837355595386
0.47676450551121,0.36771688796427,0.107727776003427,0.0477908305210929
0.476007675094441,0.367467894657636,0.108143050272983,0.0483813799749396
0.475008188791025,0.367807310676799,0.108364112451638,0.0488203880805384
0.474063734102202,0.36843462505024,0.108402697537042,0.0490989433105156
0.473320146396373,0.369111230030274,0.108316057680393,0.0492525658929602
0.472790148785883,0.369718206597161,0.108169521171055,0.0493221234459004
0.472425089788901,0.370213355750776,0.108017802267604,0.0493437521927187
0.472178779665188,0.370580347104533,0.107899410778256,0.049341462452022
0.472019225108727,0.370815232450645,0.10783411964453,0.0493314227960972
0.471916859529144,0.370936081911125,0.107827303885001,0.0493197546747301
0.471840694681814,0.370981636787256,0.107869936217323,0.0493077323136076
0.471776190352382,0.370977922592765,0.107948937460338,0.0492969495945145
0.471715384457481,0.370950209032367,0.108046496693122,0.0492879098170303
