-0.0530215885121567,-0.0971350134756519,-0.00897182860582665
-0.0485352407972839,-0.0929601132128003,-0.0042194415015397
-0.0365368665545199,-0.0812612869791745,0.00824880454231534
-0.0189267545180933,-0.064078196567667,0.0261940393914199
0.00367204505518674,-0.0421253455212355,0.0495067381010661
0.00934065633585022,-0.036435093273602,0.0551087538062644
0.00599873625041811,-0.0398097165544853,0.0518612492423437
0.00317153057017084,-0.0426335401039522,0.0490654660397287
-0.00259922166586177,-0.048498066538122,0.0433529275773721
-0.00599822011321473,-0.051902657167783,0.0399319582009863
-0.00883490257213895,-0.0547057762994701,0.037148109521742
-0.0132329859689384,-0.0592174505737174,0.0327114291010932
-0.0201607382625174,-0.0658677098109211,0.0255628648873944
-0.0221421248093421,-0.0673910131759617,0.0231677560814974
-0.0188463626292122,-0.0639345869056581,0.0263231730738873
-0.0199015019295664,-0.0644938022082776,0.0246868829118725
-0.0284044195074881,-0.0727342714729906,0.0158166521969116
-0.0241065041362464,-0.0687783613278986,0.020427510170861
-0.0372087636188872,-0.0817769194626553,0.0073645450428596
-0.0379870003972492,-0.0824703960352398,0.00645778816761508
-0.0344151603030788,-0.0788878403727899,0.0101231558080115
-0.0367717120626622,-0.0811973993429883,0.00757589391736266
-0.0345215476338579,-0.0788469992682893,0.00989192905813082
-0.0384674164412598,-0.0827336483958253,0.00581172204179187
