1967.25   0.03369944255196544
1967.5   0.02745089337816897
1967.75   0.02766574391588172
1968.   0.02373511424990226
1968.25   0.0264642401117362
1968.5   0.02483961521137534
1968.75   0.02560058149005095
1969.   0.02459870361468519
1969.25   0.02588572789729926
1969.5   0.02728042749788939
1969.75   0.02507812277513232
1970.   0.02622259942323512
1970.25   0.02739181420151637
1970.5   0.02929051976104213
1970.75   0.02988616014126899
1971.   0.02870153876297143
1971.25   0.03101760285982835
1971.5   0.03363301087769776
1971.75   0.03079359508522483
1972.   0.03163116613487759
1972.25   0.03155350356219799
1972.5   0.03136775220099263
1972.75   0.03039822177321549
1973.   0.03053787463630297
1973.25   0.03133843562733928
1973.5   0.03154471085200771
1973.75   0.03093004426696943
1974.   0.02946779511800501
1974.25   0.03188557635750943
1974.5   0.03442011226935082
1974.75   0.03417452678266752
1975.   0.03449645789027078
1975.25   0.03457138331963716
1975.5   0.03661375102370623
1975.75   0.03716474660805557
1976.   0.03601613050020302
1976.25   0.03610359107145699
1976.5   0.03814670171174372
1976.75   0.03739213636458349
1977.   0.03542991514930493
1977.25   0.03798990527677237
1977.5   0.03695399104355423
1977.75   0.03620534912452722
1978.   0.03589642900981571
1978.25   0.03639331932276102
1978.5   0.03551779843484781
1978.75   0.03752917081864071
1979.   0.03367464364954642
1979.25   0.03450666128196833
1979.5   0.0357110752690456
1979.75   0.03419175964027232
1980.   0.03584512544621287
1980.25   0.03585633939128518
1980.5   0.03604001918566668
1980.75   0.03702128706562202
1981.   0.03607818295879639
1981.25   0.03724686762605722
1981.5   0.03618158022839301
1981.75   0.03951815927348789
1982.   0.03856575694758124
1982.25   0.04105075732720353
1982.5   0.03922768056958903
1982.75   0.03900967158850976
1983.   0.03981862509212441
1983.25   0.04017419800764621
1983.5   0.03980997278057518
1983.75   0.03779327420617395
1984.   0.03752976944141772
1984.25   0.03908452208797907
1984.5   0.03748261991866963
1984.75   0.03916837208461476
1985.   0.03785687788840563
1985.25   0.04066413939218172
1985.5   0.03590105833401935
1985.75   0.0381317902802416
1986.   0.03722309337062013
1986.25   0.03858816217981186
1986.5   0.03466285029846172
1986.75   0.0359104136419972
1987.   0.03410530927842003
1987.25   0.03802303967187203
1987.5   0.0321558992147698
1987.75   0.03301013243307093
1988.   0.03344972553325831
1988.25   0.03339046493010833
1988.5   0.03080258906220545
1988.75   0.03114577220410752
1989.   0.03123777075160127
1989.25   0.03328571781762468
1989.5   0.03213891182073747
1989.75   0.03336247887325405
1990.   0.03296716419962386
1990.25   0.03157929458990516
1990.5   0.03262298720411671
1990.75   0.03221998941679538
1991.   0.0349713935053707
1991.25   0.03425315564452546
1991.5   0.03394879616828117
1991.75   0.0354199345429057
1992.   0.03598121705394519
1992.25   0.03819574645952983
1992.5   0.03680401861077831
1992.75   0.03567588075289307
1993.   0.03785948842675201
1993.25   0.0361582652496093
1993.5   0.03461948219735255
1993.75   0.03449378908053146
1994.   0.03851299098133376
1994.25   0.04198529548880713
1994.5   0.04120245238775488
1994.75   0.03792663789859052
1995.   0.03874241159177949
1995.25   0.03965576364145095
1995.5   0.03982027508753871
1995.75   0.0399847583520484
1996.   0.03855583915703586
1996.25   0.04059914304761846
1996.5   0.03658449564510246
1996.75   0.03711109405349588
1997.   0.03790205730573514
1997.25   0.03724731574737361
1997.5   0.0358752571066877
1997.75   0.0326693241107745
1998.   0.03498648632427614
1998.25   0.03500586715890841
1998.5   0.03242232229384389
1998.75   0.03450586796737753
1999.   0.0344762019886311
1999.25   0.03333274352189641
1999.5   0.0313965137748351
1999.75   0.03330077573367584
2000.   0.03454853812095004
2000.25   0.03346892473191387
2000.5   0.03057910375359917
2000.75   0.03042555384356737
2001.   0.03218847020726767
2001.25   0.03204096876002837
2001.5   0.03196099280405551
2001.75   0.03449022513844801
2002.   0.03736081777306521
2002.25   0.03707729790474667
2002.5   0.03265659249242058
2002.75   0.03306707994619162
2003.   0.0346738160925385
2003.25   0.03624794426796251
2003.5   0.03297157950700491
2003.75   0.03353372509755336
2004.   0.03502360447349794
2004.25   0.03560704508086531
2004.5   0.03201682097588742
2004.75   0.03477919086964376
2005.   0.03419030476400974
2005.25   0.03352856471927534
2005.5   0.03033425285876545
2005.75   0.03407387487343993
2006.   0.03471941990667448
2006.25   0.03132231978047161
2006.5   0.03214006611700626
2006.75   0.02922010606392377
2007.   0.03180754549089537
2007.25   0.02943380403571749
